,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,17.675652150951862,0,0,-3,11.6008457694409,0.0,0.0,0.0
1,1416726000.0,19.5655318029194,0,0,-6,9.84832513221629,103.4,45.3450967019616,5.11511537700135
2,1416729600.0,21.766011020447824,0,0,-9,-4.98602800090326,179.094053502622,87.6,10.2230768026228
3,1416733200.0,19.129820730571332,0,0,-12,8.27755388741695,206.8,123.885108063883,15.3167403309325
4,1416736800.0,20.380383646467504,0,0,-15,0.432334360829655,179.094053502622,151.727650743034,20.3889820129007
5,1416740400.0,18.1655521320022,0,0,-18,5.47876843697266,103.4,169.230204765845,25.4327078598867
6,1416744000.0,15.56610143690049,0,0,-21,-24.6890595832291,2.53256958063673e-14,175.2,30.4408637652238
7,1416747600.0,18.17569482278709,0,0,-24,17.0799257487109,-103.4,169.230204765845,35.4064453700248
8,1416751200.0,15.858375548308173,0,0,-27,-7.13197281831087,-179.094053502622,151.727650743034,40.3225078594117
9,1416754800.0,15.552756799723849,0,0,-30,2.37869278602257,-206.8,123.885108063883,45.1821756754669
10,1416758400.0,18.972806424767512,0,0,-33,19.9872200733157,-179.094053502622,87.6,49.9786521333228
11,1416762000.0,15.18085092581903,0,0,-36,8.82908360436123,-103.4,45.3450967019617,54.7052289269406
12,1416765600.0,17.210813929693582,0,0,-39,20.1018374193082,-5.0651391612734505e-14,2.14558119210616e-14,59.355295511282
13,1416769200.0,21.579709643114224,0,0,-42,-10.3451473704203,103.4,-45.3450967019616,63.9223483477549
14,1416772800.0,18.67148808689154,0,0,-45,-12.6007999526433,179.094053502622,-87.6,68.4
15,1416776400.0,16.003807304142416,0,0,-48,39.7293344938575,206.8,-123.885108063883,72.781988067298
16,1416780000.0,15.604916346936324,0,0,-51,16.1591815513242,179.094053502622,-151.727650743034,77.0621839431035
17,1416783600.0,17.77614615924308,0,0,-54,-27.7651367690863,103.4,-169.230204765845,81.234601386455
18,1416787200.0,19.313791669761237,0,0,-57,61.2335545510346,7.59770874191018e-14,-175.2,85.2934048942747
19,1416790800.0,18.258324686238566,0,0,-60,-0.556365764530924,-103.4,-169.230204765845,89.232917862847
20,1416794400.0,19.578028963550107,0,0,-63,23.4810296281713,-179.094053502622,-151.727650743034,93.0476305270618
21,1416798000.0,17.621616978064157,0,0,-66,-20.9437320277005,-206.8,-123.885108063883,96.7322076663197
22,1416801600.0,16.97278624035478,0,0,-69,-37.700294528681,-179.094053502622,-87.6000000000001,100.28149606632
23,1416805200.0,20.280326482277104,0,0,-72,-28.7715265313555,-103.4,-45.3450967019618,103.690531726298
24,1416808800.0,21.818559191908523,0,0,-75,-3.42979666020317,-1.01302783225469e-13,-4.29116238421233e-14,106.954546801626
25,1416812400.0,21.095048950534924,0,0,-78,-17.7094920266305,103.4,45.3450967019617,110.06897627208
26,1416816000.0,20.697746586512558,0,0,-81,-27.9465772262929,179.094053502622,87.6,113.029464326428
27,1416819600.0,23.118136143544486,0,0,-84,6.95675614070572,206.8,123.885108063883,115.831870454429
28,1416823200.0,16.478039007705096,0,0,-87,6.20176595344672,179.094053502622,151.727650743034,118.472275237711
29,1416826800.0,18.786165808177945,0,0,-90,20.8352142210438,103.4,169.230204765845,120.946985831431
30,1416830400.0,18.456851872762037,0,0,-93,-17.5740498015274,4.93979073419808e-13,175.2,123.252541129051
31,1416834000.0,17.8261429856351,0,0,-96,-30.9077277274565,-103.4,169.230204765845,125.385716603013
32,1416837600.0,20.369563442665903,0,0,-99,-21.3668546737669,-179.094053502622,151.727650743034,127.343528814527
33,1416841200.0,17.48683019386356,0,0,-102,38.0753670767338,-206.8,123.885108063883,129.123239586185
34,1416844800.0,22.122029206601674,0,0,-105,-21.2559057535538,-179.094053502622,87.6,130.722359831544
35,1416848400.0,19.023792287426165,0,0,-108,28.515693386563,-103.4,45.3450967019617,132.138653036345
36,1416852000.0,21.28545243729488,0,0,-111,24.528517121267,-1.51954174838204e-13,6.43674357631849e-14,133.370138386473
37,1416855600.0,19.201971956395294,0,0,-114,-7.25011289812161,103.4,-45.3450967019615,134.415093538314
38,1416859200.0,17.9571789465956,0,0,-117,-9.85415530105327,179.094053502622,-87.5999999999999,135.272057027598
39,1416862800.0,17.849744452569958,0,0,-120,18.6219204826662,206.8,-123.885108063883,135.939830313396
40,1416866400.0,20.007987621113354,0,0,-123,7.58201814962317,179.094053502622,-151.727650743034,136.417479454385
41,1416870000.0,17.76363417255036,0,0,-126,-12.832097408998,103.400000000001,-169.230204765845,136.704336415053
42,1416873600.0,19.27041359160927,0,0,-129,-29.085668227114,1.77279870644571e-13,-175.2,136.8
43,1416877200.0,17.162306552744166,0,0,-132,53.4653194204244,-103.4,-169.230204765845,136.704336415053
44,1416880800.0,18.651134350274436,0,0,-135,-6.02109938343714,-179.094053502622,-151.727650743034,136.417479454385
45,1416884400.0,17.74758080705374,0,0,-138,0.0949358956245335,-206.8,-123.885108063883,135.939830313396
46,1416888000.0,16.42828526463452,0,0,-141,-47.2278851241846,-179.094053502622,-87.6000000000003,135.272057027598
47,1416891600.0,19.886146834209686,0,0,-144,16.7809278124218,-103.4,-45.3450967019617,134.415093538314
48,1416895200.0,18.872022444979244,0,0,-147,-22.2454460687545,-2.02605566450938e-13,-8.58232476842465e-14,133.370138386473
49,1416898800.0,19.977842831247354,0,0,-150,-13.4579419515625,103.4,45.3450967019615,132.138653036345
50,1416902400.0,17.148514485799403,0,0,-153,1.3190555181706,179.094053502622,87.6000000000001,130.722359831544
51,1416906000.0,20.124734474243745,0,0,-156,25.8725093230536,206.8,123.885108063883,129.123239586185
52,1416909600.0,21.04684485477758,0,0,-159,19.8688480658523,179.094053502622,151.727650743034,127.343528814527
53,1416913200.0,21.641323708862473,0,0,-162,-31.1755080000065,103.4,169.230204765845,125.385716603013
54,1416916800.0,16.940341883890586,0,0,-165,12.0314574539829,2.27931262257305e-13,175.2,123.252541129051
55,1416920400.0,18.873079016121444,0,0,-168,-12.8888027358401,-103.4,169.230204765845,120.946985831431
56,1416924000.0,17.678221126456464,0,0,-171,-6.45878975420019,-179.094053502622,151.727650743034,118.472275237711
57,1416927600.0,17.185146990383775,0,0,-174,21.3301532589281,-206.8,123.885108063883,115.831870454429
58,1416931200.0,17.205825227090575,0,0,-177,-3.20767619587642,-179.094053502622,87.6,113.029464326428
59,1416934800.0,18.837672220901364,0,0,-180,-22.2127810136177,-103.4,45.3450967019617,110.06897627208
60,1416938400.0,21.14658179792898,0,0,-183,-17.9171525298658,-9.87958146839616e-13,4.18496777868232e-13,106.954546801627
61,1416942000.0,19.920168925274545,0,0,-186,9.62313219043799,103.4,-45.3450967019615,103.690531726298
62,1416945600.0,18.849068739071242,0,0,-189,-67.6981095611912,179.094053502622,-87.5999999999998,100.28149606632
63,1416949200.0,15.78243865930295,0,0,-192,-26.9756531172387,206.8,-123.885108063883,96.7322076663197
64,1416952800.0,17.11280257802358,0,0,-195,48.2181734269193,179.094053502622,-151.727650743034,93.0476305270618
65,1416956400.0,14.372555222365392,0,0,-198,-44.3715484096694,103.4,-169.230204765845,89.232917862847
66,1416960000.0,18.533775852267258,0,0,-201,45.0344200965097,-4.56118534905904e-13,-175.2,85.2934048942748
67,1416963600.0,19.513498681956513,0,0,-204,-15.1014258773575,-103.4,-169.230204765845,81.234601386455
68,1416967200.0,18.70145580306491,0,0,-207,-24.7042119331973,-179.094053502622,-151.727650743034,77.0621839431035
69,1416970800.0,16.244049325942616,0,0,-210,-12.0752311099332,-206.8,-123.885108063883,72.7819880672981
70,1416974400.0,17.37918807570022,0,0,-213,30.9733241475046,-179.094053502622,-87.6,68.4
71,1416978000.0,20.033735086369433,0,0,-216,18.7056705833573,-103.4,-45.3450967019614,63.9223483477549
72,1416981600.0,19.887004784457986,0,0,-219,-8.88111588880292,-3.03908349676407e-13,-1.2873487152637e-13,59.355295511282
73,1416985200.0,19.785017978347398,0,0,-222,3.30649506141494,103.399999999999,45.3450967019612,54.7052289269406
74,1416988800.0,21.889250248154248,0,0,-225,-39.8052722577257,179.094053502622,87.5999999999998,49.9786521333228
75,1416992400.0,23.377219041678472,0,0,-228,-19.6307575511279,206.8,123.885108063883,45.1821756754669
