,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,7.131267894732494,0,0,0,-34.9350597209818,0.0,0.0,0.0
1,1416726000.0,12.122245485881797,0,0,0,-9.17245358397748,242.5,120.739084540326,14.3956097963854
2,1416729600.0,15.681725510214468,0,0,0,9.79512206823806,420.022320835453,233.25,28.7710860307733
3,1416733200.0,16.184628716146555,0,0,0,-2.20930090020175,485.0,329.865313423524,43.1063232997735
4,1416736800.0,18.192613472528507,0,0,0,-0.533614217677933,420.022320835453,404.000850865441,57.3812724778272
5,1416740400.0,17.796024577097466,0,0,0,-6.34711245315113,242.5,450.60439796385,71.5759687577221
6,1416744000.0,17.349102593409768,0,0,0,1.56556065070958,5.93953697586466e-14,466.5,85.670559573181
7,1416747600.0,9.624240085782366,0,0,0,-0.548173142907802,-242.5,450.60439796385,99.6453323644705
8,1416751200.0,9.728636625355309,0,0,0,6.6670668616541,-420.022320835453,404.000850865441,113.480742148198
9,1416754800.0,5.169727075482795,0,0,0,3.44069244496092,-485.0,329.865313423524,127.157438852739
10,1416758400.0,5.559573479498779,0,0,0,9.38297005091198,-420.022320835453,233.25,140.656294381062
11,1416762000.0,12.728033651297348,0,0,0,-11.5618592965122,-242.5,120.739084540326,153.9584293631
12,1416765600.0,14.408173081314954,0,0,0,11.7796836362479,-1.18790739517293e-13,5.7129773180224e-14,167.04523956026
13,1416769200.0,12.601757225374715,0,0,0,-17.9701091892893,242.5,-120.739084540326,179.898421885129
14,1416772800.0,14.32952891950987,0,0,0,-2.3951051494777,420.022320835453,-233.25,192.5
15,1416776400.0,13.953529516853171,0,0,0,-9.58300745264593,485.0,-329.865313423524,204.832349458405
16,1416780000.0,12.827995000959586,0,0,0,2.93812648042108,420.022320835453,-404.00085086544,216.878222354494
17,1416783600.0,7.43101090827921,0,0,0,6.96353125838857,242.5,-450.60439796385,228.620771445798
18,1416787200.0,5.258225872846234,0,0,0,-0.403058865402156,1.7818610927594e-13,-466.5,240.043573715612
19,1416790800.0,4.1078451228080395,0,0,0,-6.85502050001121,-242.5,-450.60439796385,251.130653342077
20,1416794400.0,3.3279469395873416,0,0,0,7.94550551152946,-420.022320835453,-404.000850865441,261.866504041804
21,1416798000.0,3.792596907328071,0,0,0,-5.21417705615052,-485.0,-329.865313423524,272.236110756821
22,1416801600.0,5.870127268945234,0,0,0,10.5447474152319,-420.022320835453,-233.25,282.224970654483
23,1416805200.0,12.009189324277507,0,0,0,2.39644674789841,-242.500000000001,-120.739084540326,291.819113410999
24,1416808800.0,12.152564218602173,0,0,0,9.04880684585971,-2.37581479034587e-13,-1.14259546360448e-13,301.005120750191
25,1416812400.0,17.408449985141612,0,0,0,-9.43363877431528,242.5,120.739084540326,309.770145210167
26,1416816000.0,16.486419173955504,0,0,0,31.0472914375762,420.022320835453,233.25,318.101928111658
27,1416819600.0,20.55436100852942,0,0,0,26.1447359032921,485.0,329.865313423524,325.988816702889
28,1416823200.0,18.03693476417674,0,0,0,1.57050745310987,420.022320835453,404.00085086544,333.419780457009
29,1416826800.0,13.948735840391999,0,0,0,-10.9905513628501,242.5,450.60439796385,340.384426499275
30,1416830400.0,16.461517501590276,0,0,0,-7.41477179453416,1.15850991590235e-12,466.5,346.873014142431
31,1416834000.0,12.837492572610126,0,0,0,10.6906896711554,-242.499999999999,450.60439796385,352.876468509941
32,1416837600.0,17.128519399774962,0,0,0,11.3905517333831,-420.022320835452,404.000850865441,358.386393228019
33,1416841200.0,6.736732892247916,0,0,0,-3.36476802904622,-485.0,329.865313423524,363.395082168722
34,1416844800.0,13.299903786534628,0,0,0,14.3552721426332,-420.022320835453,233.25,367.895530227664
35,1416848400.0,11.4910311343299,0,0,0,-2.13532163386677,-242.5,120.739084540326,371.881443121291
36,1416852000.0,10.993018696203738,0,0,0,-10.76152073321,-3.5637221855188e-13,1.71389319540672e-13,375.347246190002
37,1416855600.0,14.154527065447605,0,0,0,-13.6495010652539,242.499999999999,-120.739084540326,378.288092194816
38,1416859200.0,11.649072610442968,0,0,0,5.25023489123661,420.022320835452,-233.25,380.699868096674
39,1416862800.0,15.708068098499819,0,0,0,-4.21646438275584,485.0,-329.865313423524,382.579200808898
40,1416866400.0,13.325915198638548,0,0,0,0.644308828229407,420.022320835453,-404.000850865441,383.923461914754
41,1416870000.0,12.316563630140463,0,0,0,-13.4935646168643,242.500000000002,-450.60439796385,384.730771343533
42,1416873600.0,10.269908976282489,0,0,0,-9.60674503430189,4.15767588310526e-13,-466.5,385.0
43,1416877200.0,10.369315000038547,0,0,0,-2.61004912838498,-242.499999999999,-450.60439796385,384.730771343533
44,1416880800.0,4.975568890380247,0,0,0,-12.3614646124418,-420.022320835452,-404.000850865441,383.923461914754
45,1416884400.0,4.960284972657984,0,0,0,13.3977185495444,-485.0,-329.865313423524,382.579200808898
46,1416888000.0,6.868640370510149,0,0,0,19.2315659988862,-420.022320835454,-233.250000000001,380.699868096674
47,1416891600.0,10.339548373144074,0,0,0,-17.9866378369533,-242.5,-120.739084540326,378.288092194816
48,1416895200.0,14.433026454833591,0,0,0,-7.67979090842943,-4.75162958069173e-13,-2.28519092720896e-13,375.347246190002
49,1416898800.0,12.92556714289913,0,0,0,-5.05701442654855,242.499999999999,120.739084540326,371.881443121291
50,1416902400.0,16.876148634079147,0,0,0,16.4652844553374,420.022320835453,233.25,367.895530227664
51,1416906000.0,23.654088351804305,0,0,0,-2.51188757371191,485.0,329.865313423524,363.395082168722
52,1416909600.0,20.154611396838778,0,0,0,-1.86020766864612,420.022320835453,404.000850865441,358.386393228019
53,1416913200.0,18.9498841598211,0,0,0,12.5109353139902,242.5,450.60439796385,352.876468509941
54,1416916800.0,13.445542379572725,0,0,0,5.62157754518655,5.3455832782782e-13,466.5,346.873014142431
55,1416920400.0,13.344106580632447,0,0,0,5.18144273902539,-242.500000000001,450.60439796385,340.384426499275
56,1416924000.0,11.37611903642035,0,0,0,8.52763405036825,-420.022320835452,404.000850865441,333.419780457009
57,1416927600.0,10.653990946505282,0,0,0,2.33167639210864,-485.0,329.865313423525,325.988816702889
58,1416931200.0,9.799724838440302,0,0,0,-8.92496641846323,-420.022320835453,233.25,318.101928111658
59,1416934800.0,9.63592095759538,0,0,0,1.12870729588201,-242.5,120.739084540326,309.770145210167
60,1416938400.0,11.952641551155057,0,0,0,-16.2484819802861,-2.31701983180471e-12,1.11431933148134e-12,301.005120750192
61,1416942000.0,10.54972230067542,0,0,0,17.520578685766,242.499999999999,-120.739084540326,291.819113410999
62,1416945600.0,14.843292800490355,0,0,0,8.57546414713272,420.022320835452,-233.249999999999,282.224970654483
