,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,16.846650319755078,0,0,-3,-21.325111243615,0.0,0.0,0.0
1,1416726000.0,20.538016619415075,0,0,-6,82.9901508785688,295.8,127.494261617502,4.57668217942226
2,1416729600.0,18.969038278364998,0,0,-9,16.3220078638878,512.340628878874,246.3,9.14696345497833
3,1416733200.0,20.406048519285573,0,0,-12,40.0999945042302,591.6,348.320800412493,13.7044518750449
4,1416736800.0,20.743672534280844,0,0,-15,30.9771465566644,512.340628878874,426.604113904214,18.2427733799638
5,1416740400.0,18.075148634996854,0,0,-18,-36.5613499105741,295.8,475.815062029995,22.7555807167407
6,1416744000.0,17.3982107997391,0,0,-21,80.885272760258,7.24501046375574e-14,492.6,27.2365623162529
7,1416747600.0,16.26712222429955,0,0,-24,-42.4862562662407,-295.8,475.815062029995,31.6794511205485
8,1416751200.0,14.608533961083138,0,0,-27,81.3950551471818,-512.340628878874,426.604113904215,36.0780333478947
9,1416754800.0,17.724659086529325,0,0,-30,-34.0840708464588,-591.6,348.320800412493,40.4261571833124
10,1416758400.0,16.40388353878236,0,0,-33,15.1028901171264,-512.340628878874,246.3,44.7177413824467
11,1416762000.0,15.213249958971707,0,0,-36,17.0528464117706,-295.8,127.494261617502,48.9467837767363
12,1416765600.0,12.813675633381958,0,0,-39,61.8791233154113,-1.44900209275115e-13,6.032610132599862e-14,53.1073696679891
13,1416769200.0,19.284589715784044,0,0,-42,11.8162722005482,295.8,-127.494261617502,57.1936801006228
14,1416772800.0,16.897942809724494,0,0,-45,59.8478986542963,512.340628878874,-246.3,61.2
15,1416776400.0,18.021933579325786,0,0,-48,44.8305790773629,591.6,-348.320800412493,65.1207261654772
16,1416780000.0,14.324214600708016,0,0,-51,-52.8024982412825,512.340628878874,-426.604113904214,68.9503751069873
17,1416783600.0,17.776889765628834,0,0,-54,52.0594072140325,295.8,-475.815062029995,72.6835907141966
18,1416787200.0,13.713484596121567,0,0,-57,4.28896932607585,2.17350313912672e-13,-492.6,76.315151747509
19,1416790800.0,13.404852630564552,0,0,-60,-28.9140191358429,-295.799999999999,-475.815062029995,79.839979140442
20,1416794400.0,14.141491906299905,0,0,-63,105.536585191402,-512.340628878874,-426.604113904214,83.2531431031605
21,1416798000.0,16.021172015965107,0,0,-66,-109.375466230744,-591.6,-348.320800412493,86.5498700172334
22,1416801600.0,17.77034980470757,0,0,-69,-21.8671040448112,-512.340628878874,-246.3,89.7255491119707
23,1416805200.0,13.491651453847812,0,0,-72,7.33100592161977,-295.800000000001,-127.494261617502,92.7757389130034
24,1416808800.0,17.738397656209635,0,0,-75,-64.9205287760057,-2.8980041855023e-13,-1.20652202651997e-13,95.6961734540868
25,1416812400.0,17.73687764898348,0,0,-78,-20.8703335302813,295.8,127.494261617502,98.4827682434402
26,1416816000.0,18.007774450246608,0,0,-81,76.343726104463,512.340628878874,246.3,101.131625976278
27,1416819600.0,22.791331331466914,0,0,-84,-97.8316123938812,591.6,348.320800412493,103.639041985542
28,1416823200.0,18.72746780874691,0,0,-87,53.3573009519741,512.340628878874,426.604113904214,106.001509423215
29,1416826800.0,19.953373565375145,0,0,-90,49.5336512747503,295.8,475.815062029995,108.215724164964
30,1416830400.0,19.10905637465544,0,0,-93,-37.0783451722996,1.41314322937698e-12,492.6,110.278589431256
31,1416834000.0,17.16647498764619,0,0,-96,-11.175460024404,-295.799999999999,475.815062029995,112.187220118485
32,1416837600.0,22.48394000754091,0,0,-99,-42.1433286751156,-512.340628878873,426.604113904215,113.938946834051
33,1416841200.0,16.476895137018886,0,0,-102,30.315089861042,-591.6,348.320800412493,115.531319629744
