,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,19.824853188606035,0,0,-2,-3.84536783421332,0.0,0.0,0.0
1,1416726000.0,19.96152392289851,0,0,-4,-17.7574698067727,36.75,11.7245027431442,1.42086538250037
2,1416729600.0,16.80344068582429,0,0,-6,22.5094419211736,63.6528671781562,22.65,2.83974355628412
3,1416733200.0,20.78737425187325,0,0,-8,4.9045827869495,73.5,32.0319371877506,4.2546500919257
4,1416736800.0,20.331902545447413,0,0,-10,11.5162467629434,63.6528671781563,39.2309507914351,5.66360611469463
5,1416740400.0,17.418299905740753,0,0,-12,13.9106378466583,36.75,43.7564399308948,7.06464107219075
6,1416744000.0,18.63109798036135,0,0,-14,13.7554795349157,9.00115397373305e-15,45.3,8.45579549033995
7,1416747600.0,20.49629519651944,0,0,-16,-26.620502786958,-36.75,43.7564399308948,9.83512371389579
8,1416751200.0,20.22560406659305,0,0,-18,-14.1883190886762,-63.6528671781562,39.2309507914351,11.2006966276144
9,1416754800.0,22.429801633643258,0,0,-20,18.4192267291286,-73.5,32.0319371877506,12.5506043542963
10,1416758400.0,20.800795847863785,0,0,-22,-14.0582455915825,-63.6528671781562,22.65,13.882958925923
11,1416762000.0,22.921518280273315,0,0,-24,-13.9291682051298,-36.75,11.7245027431442,15.1958969241502
12,1416765600.0,19.850711833949028,0,0,-26,11.5901526974742,-1.80023079474661e-14,5.5476500001375104e-15,16.4875820864672
13,1416769200.0,17.158089113175627,0,0,-28,-11.0455156781133,36.75,-11.7245027431442,17.7562078743764
14,1416772800.0,18.67338171329443,0,0,-30,-19.8394453980472,63.6528671781562,-22.65,19.0
15,1416776400.0,20.72296510030606,0,0,-32,-5.0047431065561,73.5,-32.0319371877506,20.2172189075828
16,1416780000.0,21.51120965737881,0,0,-34,-14.0320549349731,63.6528671781563,-39.2309507914351,21.4061622064176
17,1416783600.0,23.821754402123283,0,0,-36,10.1485169663325,36.75,-43.7564399308948,22.5651670517931
18,1416787200.0,18.784279394584082,0,0,-38,-24.7569235023685,2.70034619211991e-14,-45.3,23.6926124706319
19,1416790800.0,21.458515042475593,0,0,-40,4.37463433627919,-36.7499999999999,-43.7564399308948,24.7869216285686
20,1416794400.0,19.587737597636078,0,0,-42,0.906758111547066,-63.6528671781562,-39.2309507914351,25.8465640352949
21,1416798000.0,22.977073900748938,0,0,-44,16.6150201513592,-73.5,-32.0319371877506,26.8700576850888
22,1416801600.0,20.45985261605032,0,0,-46,-0.538522525646268,-63.6528671781563,-22.65,27.8559711295334
23,1416805200.0,20.221428088869928,0,0,-48,5.36411114996618,-36.7500000000001,-11.7245027431442,28.8029254795272
24,1416808800.0,20.51680245298975,0,0,-50,1.04749001353527,-3.60046158949322e-14,-1.1095300000275e-14,29.7095963337851
25,1416812400.0,19.62346947434631,0,0,-52,25.7370273209836,36.75,11.7245027431442,30.5747156311334
26,1416816000.0,19.171453210832105,0,0,-54,-0.108446894854799,63.6528671781562,22.65,31.3970734240078
27,1416819600.0,16.747946754881898,0,0,-56,-19.8403745155387,73.5,32.0319371877506,32.1755195706748
28,1416823200.0,18.595925469627232,0,0,-58,-14.9905809335136,63.6528671781563,39.2309507914351,32.9089653438087
29,1416826800.0,20.12057394224164,0,0,-60,20.1417110865065,36.75,43.7564399308948,33.5963849531752
30,1416830400.0,20.820063315888397,0,0,-62,24.121551904606,1.75567997564584e-13,45.3,34.2368169802919
31,1416834000.0,20.032248986305763,0,0,-64,3.99977108345724,-36.7499999999999,43.7564399308948,34.8293657230591
