,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,15.812190761973213,0,0,-3,-9.03660482239635,0.0,0.0,0.0
1,1416726000.0,13.6337665460745,0,0,-6,29.9397946568025,238.0,115.433294115724,14.3769141992472
2,1416729600.0,18.746744608653362,0,0,-9,22.4691960824,412.228092201393,223.0,28.7337209839801
3,1416733200.0,17.84957654645447,0,0,-12,20.2116551536433,476.0,315.3696244092,43.0503410617219
4,1416736800.0,19.96798858640149,0,0,-15,5.77784889691173,412.228092201393,386.24733008786,57.3067513447391
5,1416740400.0,18.033623721817033,0,0,-18,-29.6279053343698,238.0,430.802918524924,71.4830129541407
6,1416744000.0,16.580571841699662,0,0,-21,-30.6007935755154,5.829318763941399e-14,446.0,85.5592991062029
7,1416747600.0,17.230677956933516,0,0,-24,-33.8123684049667,-238.0,430.802918524924,99.5159228419192
8,1416751200.0,16.22012550112605,0,0,-27,20.5960664484605,-412.228092201393,386.24733008786,113.333364560993
9,1416754800.0,15.337798560673074,0,0,-30,14.4643363140449,-476.0,315.3696244092,126.992299321762
10,1416758400.0,15.081971427695303,0,0,-33,-122.1313316444,-412.228092201393,223.0,140.473623868879
11,1416762000.0,17.466951552027165,0,0,-36,8.61411154121513,-238.0,115.433294115724,153.75848335094
12,1416765600.0,19.261437571195856,0,0,-39,-6.60255274465379,-1.16586375278828e-13,5.4619247241972e-14,166.828297690701
13,1416769200.0,18.456073058930233,0,0,-42,21.5481413792122,238.0,-115.433294115724,179.664787570992
14,1416772800.0,19.634545346289176,0,0,-45,-27.976436309683,412.228092201393,-223.0,192.25
15,1416776400.0,18.347925611564914,0,0,-48,11.5699489903702,476.0,-315.3696244092,204.566333420147
16,1416780000.0,19.588133176653066,0,0,-51,-42.0175646183266,412.228092201393,-386.247330087859,216.596562325463
17,1416783600.0,13.046722650993425,0,0,-54,26.5995397296274,238.0,-430.802918524924,228.323861353011
18,1416787200.0,13.97244099432502,0,0,-57,44.5861712370652,1.74879562918242e-13,-446.0,239.731828814683
19,1416790800.0,17.86375070042577,0,0,-60,67.6796065454409,-238.0,-430.802918524925,250.804509636438
20,1416794400.0,13.361880401247259,0,0,-63,-7.66836839229889,-412.228092201393,-386.24733008786,261.526417672919
21,1416798000.0,18.018288527707803,0,0,-66,39.4595255198886,-476.0,-315.3696244092,271.882557366228
22,1416801600.0,14.638147757062338,0,0,-69,8.60668302662272,-412.228092201393,-223.0,281.858444718568
23,1416805200.0,15.902246838475598,0,0,-72,59.0269230338179,-238.000000000001,-115.433294115725,291.440127549427
24,1416808800.0,19.91573322638005,0,0,-75,57.5736281197766,-2.33172750557656e-13,-1.09238494483944e-13,300.614205008957
25,1416812400.0,14.544003155389747,0,0,-78,64.7785142545295,238.0,115.433294115724,309.367846320284
26,1416816000.0,15.935343590706838,0,0,-81,13.6325849185537,412.228092201393,223.0,317.6888087245
27,1416819600.0,15.84703181136829,0,0,-84,40.4874636036861,476.0,315.3696244092,325.565454603275
28,1416823200.0,24.018618168685993,0,0,-87,-27.9658029920302,412.228092201393,386.247330087859,332.986767755117
29,1416826800.0,20.092044862791102,0,0,-90,30.3009007539745,238.0,430.802918524924,339.942368802522
30,1416830400.0,15.715447398991763,0,0,-93,11.5464829535036,1.13701179375159e-12,446.0,346.42252970848
31,1416834000.0,17.55035427672431,0,0,-96,10.9123237349712,-237.999999999999,430.802918524925,352.418187382006
32,1416837600.0,19.716050202223812,0,0,-99,18.6958168595423,-412.228092201392,386.24733008786,357.920956353697
33,1416841200.0,15.166904208437524,0,0,-102,-6.08004739107781,-476.0,315.3696244092,362.923140503567
34,1416844800.0,18.412439669172365,0,0,-105,-10.4564933560911,-412.228092201393,223.0,367.417743824771
35,1416848400.0,19.369173780771042,0,0,-108,-26.2115042554746,-238.0,115.433294115724,371.398480208147
36,1416852000.0,19.40310868127291,0,0,-111,-50.3774615347944,-3.49759125836484e-13,1.63857741725916e-13,374.859782233911
37,1416855600.0,19.215350913147276,0,0,-114,31.1526523126881,237.999999999999,-115.433294115724,377.796808958199
38,1416859200.0,16.298433594308857,0,0,-117,26.4248199996237,412.228092201392,-223.0,380.205452683562
39,1416862800.0,20.570771159546815,0,0,-120,54.0583785546951,476.0,-315.3696244092,382.082344703952
40,1416866400.0,14.804419140308227,0,0,-123,11.3570851578706,412.228092201393,-386.24733008786,383.424860016164
41,1416870000.0,17.633341828015965,0,0,-126,55.1650677419576,238.000000000002,-430.802918524924,384.231120991139
42,1416873600.0,15.09390039751185,0,0,-129,-41.1082540614439,4.08052313475898e-13,-446.0,384.5
43,1416877200.0,17.67327389542608,0,0,-132,3.3898964317433,-237.999999999999,-430.802918524925,384.231120991139
44,1416880800.0,16.413890873484196,0,0,-135,9.35441674276728,-412.228092201392,-386.24733008786,383.424860016164
45,1416884400.0,16.40665346451101,0,0,-138,76.1611974277431,-476.0,-315.3696244092,382.082344703952
46,1416888000.0,15.686112994349783,0,0,-141,23.4817398089112,-412.228092201394,-223.000000000001,380.205452683562
47,1416891600.0,19.001575885197223,0,0,-144,57.3134841998178,-238.0,-115.433294115724,377.796808958199
48,1416895200.0,16.768926723081922,0,0,-147,45.1628933520016,-4.663455011153119e-13,-2.18476988967888e-13,374.859782233911
49,1416898800.0,20.05482971941048,0,0,-150,-5.39195494891295,237.999999999999,115.433294115724,371.398480208147
50,1416902400.0,20.137823860805096,0,0,-153,28.7770919370089,412.228092201393,223.0,367.417743824771
51,1416906000.0,18.40613976904455,0,0,-156,-46.5238262432314,476.0,315.3696244092,362.923140503567
52,1416909600.0,21.985981211885232,0,0,-159,45.2189876876079,412.228092201393,386.24733008786,357.920956353697
53,1416913200.0,15.748245471552782,0,0,-162,18.6899802772135,238.0,430.802918524924,352.418187382006
54,1416916800.0,15.535298690041103,0,0,-165,-8.86230821498652,5.24638688754726e-13,446.0,346.42252970848
55,1416920400.0,20.199824120549444,0,0,-168,-1.30107402710911,-238.000000000001,430.802918524924,339.942368802522
56,1416924000.0,17.292260077056973,0,0,-171,-7.17728129407999,-412.228092201392,386.24733008786,332.986767755117
57,1416927600.0,16.57220965861376,0,0,-174,-78.6581415313225,-476.0,315.369624409201,325.565454603275
58,1416931200.0,19.499162675454816,0,0,-177,45.183720497404,-412.228092201393,223.0,317.6888087245
59,1416934800.0,19.333761476821383,0,0,-180,-25.1133852415082,-238.0,115.433294115724,309.367846320284
60,1416938400.0,18.234889219486956,0,0,-183,6.00798811081313,-2.27402358750318e-12,1.06535138658237e-12,300.614205008958
61,1416942000.0,21.897704433044456,0,0,-186,24.8403806008248,237.999999999999,-115.433294115724,291.440127549427
62,1416945600.0,17.0164323699072,0,0,-189,-43.9596381517367,412.228092201392,-223.0,281.858444718568
63,1416949200.0,17.778457232627083,0,0,-192,-12.4592853052082,476.0,-315.3696244092,271.882557366228
64,1416952800.0,16.144983815689034,0,0,-195,56.7276319251185,412.228092201394,-386.247330087859,261.526417672919
65,1416956400.0,14.458420069324909,0,0,-198,-5.71967671003094,238.0,-430.802918524924,250.804509636438
66,1416960000.0,12.189616619808138,0,0,-201,-36.8572112231002,-1.04986664707548e-12,-446.0,239.731828814683
67,1416963600.0,15.578595794705123,0,0,-204,26.8996049450583,-237.999999999999,-430.802918524925,228.323861353011
68,1416967200.0,13.862552556221173,0,0,-207,-49.2740111287895,-412.228092201393,-386.247330087859,216.596562325463
69,1416970800.0,17.33151015782073,0,0,-210,19.3069369810535,-476.0,-315.369624409201,204.566333420147
70,1416974400.0,18.191119048435848,0,0,-213,-24.1462500842704,-412.228092201393,-223.0,192.25
71,1416978000.0,15.52817274520677,0,0,-216,-11.3950575466737,-237.999999999999,-115.433294115724,179.664787570992
72,1416981600.0,16.664569257635577,0,0,-219,23.4463661646648,-6.99518251672968e-13,-3.27715483451832e-13,166.828297690701
73,1416985200.0,16.037164524913923,0,0,-222,17.6981333882143,237.999999999998,115.433294115723,153.758483350941
