,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,18.344087407899252,0,0,-3,8.42973473518638,0.0,0.0,0.0
1,1416726000.0,16.966252179709436,0,0,-6,1.81692579440278,157.4,72.0552221565418,8.80936537150232
2,1416729600.0,23.615229565254417,0,0,-9,-2.22716997158591,272.624797111341,139.2,17.6064100489616
3,1416733200.0,21.33034060546743,0,0,-12,3.64336842754213,314.8,196.858527882335,26.3788305699393
4,1416736800.0,19.82202100571554,0,0,-15,-3.91973970416345,272.624797111341,241.101472413588,35.1143579111067
5,1416740400.0,20.009620881550543,0,0,-18,-4.54468653578069,157.4,268.913750038877,43.8007746475827
6,1416744000.0,16.762322781452553,0,0,-21,1.04570351937182,3.85518812371587e-14,278.4,52.4259320401077
7,1416747600.0,21.641398072817346,0,0,-24,10.019296279176,-157.4,268.913750038877,60.9777670261539
8,1416751200.0,17.215191610003433,0,0,-27,5.53226503503767,-272.624797111341,241.101472413588,69.444319091209
9,1416754800.0,17.964303328007453,0,0,-30,1.1002325190395,-314.8,196.858527882335,77.8137469966374
10,1416758400.0,19.61199728330458,0,0,-33,1.0323544896978,-272.624797111341,139.2,86.0743453407227
11,1416762000.0,16.14470299312231,0,0,-36,-7.82032022183514,-157.4,72.0552221565419,94.214560929731
12,1416765600.0,15.377893520261411,0,0,-39,-4.2836333809471,-7.71037624743174e-14,3.40941668882623e-14,102.223008936097
13,1416769200.0,21.127065822571044,0,0,-42,1.45181382339431,157.4,-72.0552221565418,110.088488821133
14,1416772800.0,16.416043481200376,0,0,-45,0.286035261404105,272.624797111341,-139.2,117.8
15,1416776400.0,17.747354420839525,0,0,-48,9.98772592557828,314.8,-196.858527882335,125.346757227013
16,1416780000.0,18.934558304058363,0,0,-51,-0.385094621327981,272.624797111341,-241.101472413588,132.718205679789
17,1416783600.0,15.77760916997496,0,0,-54,4.10749615202798,157.4,-268.913750038877,139.904035721117
18,1416787200.0,19.049382048357227,0,0,-57,-8.11335741061769,1.15655643711476e-13,-278.4,146.894197317918
19,1416790800.0,16.586612110269847,0,0,-60,0.407814565404958,-157.4,-268.913750038877,153.678914097125
20,1416794400.0,15.354833241855264,0,0,-63,1.13524080380546,-272.624797111341,-241.101472413588,160.248697018829
21,1416798000.0,19.14538207862968,0,0,-66,1.34760316545631,-314.8,-196.858527882335,166.594357647551
22,1416801600.0,17.02972671269513,0,0,-69,-0.672192006511961,-272.624797111341,-139.2,172.707021003107
23,1416805200.0,19.12810296034707,0,0,-72,-1.26185173490757,-157.4,-72.055222156542,178.578137973069
24,1416808800.0,19.028361160763517,0,0,-75,-2.67380483477391,-1.54207524948635e-13,-6.81883337765246e-14,184.199497269468
25,1416812400.0,21.005056267513375,0,0,-78,5.79498574663615,157.4,72.0552221565419,189.563236913027
26,1416816000.0,19.768198080798303,0,0,-81,-3.02409890982129,272.624797111341,139.2,194.661855228848
27,1416819600.0,21.12295741206313,0,0,-84,2.84405147140469,314.8,196.858527882335,199.488221338184
28,1416823200.0,15.901476229715978,0,0,-87,-0.189939876315806,272.624797111341,241.101472413588,204.035585131614
29,1416826800.0,18.055425168518326,0,0,-90,-6.32438978786031,157.4,268.913750038877,208.297586709686
30,1416830400.0,16.972969060644843,0,0,-93,0.816595809332812,7.51956539228992e-13,278.4,212.26826527781
31,1416834000.0,20.526968480782582,0,0,-96,-2.15921453919073,-157.4,268.913750038877,215.942067482966
32,1416837600.0,18.60169990453955,0,0,-99,-2.50108499485995,-272.624797111341,241.101472413588,219.313855180575
33,1416841200.0,20.48025398614925,0,0,-102,4.07275774246724,-314.8,196.858527882335,222.378912620651
34,1416844800.0,19.966780670535552,0,0,-105,-6.40780558745501,-272.624797111341,139.2,225.132953043215
35,1416848400.0,16.504853713669565,0,0,-108,3.66671132843364,-157.4,72.0552221565418,227.572124673704
36,1416852000.0,20.92287015117604,0,0,-111,-1.07985282885322,-2.31311287422952e-13,1.02282500664787e-13,229.693016110038
37,1416855600.0,19.936954696660617,0,0,-114,7.1084756590416,157.4,-72.0552221565416,231.492661093763
38,1416859200.0,18.44551496788786,0,0,-117,3.6126662671435,272.624797111341,-139.2,232.96854265864
39,1416862800.0,17.94631857807334,0,0,-120,3.50269674690469,314.8,-196.858527882335,234.118596650848
40,1416866400.0,24.54958543860705,0,0,-123,-1.18715151370341,272.624797111341,-241.101472413588,234.941214615886
41,1416870000.0,19.954670170860393,0,0,-126,-0.307365292528222,157.400000000001,-268.913750038877,235.435246048147
42,1416873600.0,16.16371820537256,0,0,-129,-3.8483376587501,2.69863168660111e-13,-278.4,235.6
43,1416877200.0,16.298204596454525,0,0,-132,3.03367080901224,-157.4,-268.913750038877,235.435246048147
44,1416880800.0,16.593412256024816,0,0,-135,-1.8727206492431,-272.624797111341,-241.101472413588,234.941214615886
45,1416884400.0,17.33153275746182,0,0,-138,3.03585758839881,-314.8,-196.858527882335,234.118596650848
46,1416888000.0,15.676944369658978,0,0,-141,0.216208647644485,-272.624797111342,-139.2,232.96854265864
47,1416891600.0,17.202415968602928,0,0,-144,2.37726246598368,-157.4,-72.0552221565418,231.492661093763
