,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,13.768722621366503,0,0,-2,110.078183749249,0.0,0.0,0.0
1,1416726000.0,16.735307031061424,0,0,-4,117.962274619685,347.9,124.28490545823,15.6257800880765
2,1416729600.0,18.8169882014215,0,0,-6,-219.987848027921,602.580475953212,240.1,31.2297061097667
3,1416733200.0,18.728279719554873,0,0,-8,148.055759931858,695.8,339.55267632578,46.7899545635724
4,1416736800.0,15.173173239780018,0,0,-10,-248.469541152014,602.580475953213,415.865398897287,62.2847630350233
5,1416740400.0,16.668283757819697,0,0,-12,82.0868986269516,347.9,463.837581784011,77.692460633382
6,1416744000.0,17.633652254206996,0,0,-14,-229.911528324124,8.521092428467282e-14,480.2,92.9914983003438
7,1416747600.0,19.150095044051355,0,0,-16,-44.2021123095559,-347.9,463.837581784011,108.160478948343
8,1416751200.0,16.76398850369625,0,0,-18,-153.979399080552,-602.580475953212,415.865398897288,123.178187386317
9,1416754800.0,15.480536818688483,0,0,-20,83.8025767773783,-695.8,339.55267632578,138.023619991064
10,1416758400.0,16.264844155642205,0,0,-22,20.8388006840739,-602.580475953212,240.1,152.676014082716
11,1416762000.0,14.221701071248534,0,0,-24,-100.581928953509,-347.9,124.284905458231,167.11487696322
12,1416765600.0,16.435069631014116,0,0,-26,130.151052960294,-1.70421848569346e-13,5.88075392950559e-14,181.320014577228
13,1416769200.0,15.518163692224466,0,0,-28,-207.692820370454,347.9,-124.28490545823,195.271559755313
14,1416772800.0,17.33210265775985,0,0,-30,-53.5619501943322,602.580475953212,-240.1,208.95
15,1416776400.0,21.459775581643118,0,0,-32,114.601551284727,695.8,-339.55267632578,222.336204775759
16,1416780000.0,18.47057326492353,0,0,-34,164.872496601278,602.580475953213,-415.865398897287,235.411452264788
17,1416783600.0,15.955862711143547,0,0,-36,-152.508899006898,347.9,-463.837581784011,248.157455551166
18,1416787200.0,11.474727640016738,0,0,-38,-152.722863465631,2.55632772854019e-13,-480.2,260.556388196765
19,1416790800.0,14.470885483120366,0,0,-40,95.5924087067829,-347.899999999999,-463.837581784011,272.590909173127
20,1416794400.0,13.395719559081067,0,0,-42,-55.8447653566443,-602.580475953212,-415.865398897287,284.244187114467
21,1416798000.0,12.853335658907733,0,0,-44,107.010480050405,-695.8,-339.55267632578,295.499923857858
22,1416801600.0,14.1657216647123,0,0,-46,26.6593561857784,-602.580475953213,-240.1,306.342377237684
23,1416805200.0,18.086376439361118,0,0,-48,-171.456895621007,-347.900000000001,-124.284905458231,316.756383102485
24,1416808800.0,15.469982399144797,0,0,-50,-175.564170802597,-3.40843697138691e-13,-1.17615078590112e-13,326.72737652339
25,1416812400.0,13.643772445127787,0,0,-52,-18.0487576154329,347.9,124.284905458231,336.241412164491
26,1416816000.0,20.861209655197676,0,0,-54,-114.407233022379,602.580475953212,240.1,345.285183786654
27,1416819600.0,16.50317110077651,0,0,-56,-103.435800610153,695.8,339.55267632578,353.8460428575
28,1416823200.0,21.608028431022287,0,0,-58,-34.2523371925545,602.580475953213,415.865398897287,361.912016241517
29,1416826800.0,18.687014459568342,0,0,-60,-91.0150996904357,347.9,463.837581784011,369.471822945576
30,1416830400.0,17.430610225860878,0,0,-62,84.3764493013177,1.66204371027806e-12,480.2,376.514889896421
31,1416834000.0,17.560014848165572,0,0,-64,252.718692467242,-347.899999999999,463.837581784011,383.031366728063
32,1416837600.0,18.622799073121108,0,0,-66,341.07022792364,-602.580475953212,415.865398897288,389.012139558413
33,1416841200.0,16.470565410444134,0,0,-68,104.678498827629,-695.8,339.55267632578,394.448843735867
34,1416844800.0,19.394575479012968,0,0,-70,-77.8533656641739,-602.580475953212,240.1,399.333875538028
35,1416848400.0,17.45242517190898,0,0,-72,-174.931394699782,-347.9,124.284905458231,403.660402806202
36,1416852000.0,15.623968223402887,0,0,-74,-16.4050706669462,-5.11265545708037e-13,1.76422617885168e-13,407.422374500784
37,1416855600.0,20.909222617468597,0,0,-76,214.741894323805,347.899999999999,-124.28490545823,410.614529164191
38,1416859200.0,18.557927406030586,0,0,-78,162.096797649332,602.580475953212,-240.1,413.232402279481
39,1416862800.0,16.304704082744287,0,0,-80,-106.997486006384,695.8,-339.55267632578,415.272332514386
